portfolio_id,hub_mac,call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
14479382516333959349180,5070438178a0,2025-09-05,Other,10.0,Landline Issue,10.0,2025-09-05 17:06:23.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,236,0,0,59.0,1,1,0
CX10121086S,807215b8f840,2025-09-09,Other,10.0,Landline Issue,9.0,2025-09-09 15:42:53.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,38.0,1,1,0
12245159491479828205197,507043912220,2025-10-22,Other,10.0,Landline Issue,10.0,2025-10-22 15:16:25.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,204.0,3,3,0
12285159072894101503051,80751f193b78,2025-09-07,Other,10.0,TV or Device Issue,8.0,2025-09-07 16:28:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,40.0,1,1,0
CX40464670S,c0a36e400800,2025-09-12,Other,9.0,Landline Issue,9.0,2025-09-12 15:19:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,36.0,7,0,0
16768445630311406606072,8072154affd0,2025-08-13,Other,9.0,Contract or Cancellation,8.0,2025-08-13 10:00:57.000000 UTC,1,BBTTE,BBTTE,60,1,3,3,2234,0,0,25.0,4,2,2
15500639289029931183928,9c31c3e9f040,2025-08-23,Other,10.0,Landline Issue,10.0,2025-08-23 13:11:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,14.0,2,2,0
14854374200514342132409,80751f74c340,2025-09-10,Other,10.0,Landline Issue,9.0,2025-09-10 14:43:32.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,77.0,1,1,0
14172738782683879872672,807215ab7438,2025-10-22,Other,10.0,Account Enquiry or Move,9.0,2025-10-22 14:05:20.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,2397,0,0,10.0,1,1,0
14079358788805317976132,507043deb740,2025-08-13,Other,10.0,Landline Issue,9.0,2025-08-13 10:44:25.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,119.0,3,2,2
11409674695031008610913,80751f2d9558,2025-09-26,Other,10.0,Landline Issue,10.0,2025-09-26 09:59:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,55.0,4,4,0
CX90327264S,04819b87d458,2025-10-28,Other,10.0,Landline Issue,10.0,2025-10-28 10:15:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,65.0,2,2,0
12680671637598135710175,04819bafafd0,2025-11-01,Other,10.0,Landline Issue,10.0,2025-11-01 16:14:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,186.0,1,1,0
14069804341367524169314,8072155fd0f0,2025-09-23,Other,9.0,Landline Issue,10.0,2025-09-23 14:50:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,133.0,5,5,0
11653200622616296120951,5070436e29d8,2025-10-22,Other,10.0,Landline Issue,10.0,2025-10-22 17:18:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,8.0,1,1,0
12550427900393610902234,3c8994a00498,2025-10-23,Other,10.0,Landline Issue,10.0,2025-10-23 16:51:09.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,192.0,1,1,0
14707559806862008551770,c0a36ea293f0,2025-09-03,Other,9.0,Landline Issue,8.0,2025-09-03 10:32:00.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1096,0,0,108.0,3,3,0
15483602720569927255478,80751f2e0cb0,2025-10-25,Other,9.0,Billing or Credit,5.0,2025-10-25 18:52:45.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,669,0,0,23.0,2,2,0
CX20380685S,80751faf5108,2025-09-09,Other,8.0,Broadband Hardware Issue,9.0,2025-09-09 16:14:36.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,225.0,1,1,0
13028752199893073920513,3c457a737568,2025-08-03,Other,10.0,Broadband Hardware Issue,8.0,2025-08-03 13:38:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,171.0,1,1,0
CX20361919S,04819b575c10,2025-11-01,Other,9.0,Landline Issue,10.0,2025-11-01 10:06:32.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,1626,0,0,1.0,2,2,1
12162012995801339030177,80751f3f2b68,2025-10-31,Other,8.0,Contract or Cancellation,8.0,2025-10-31 11:57:38.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,19.0,1,1,1
15987106788512939054136,80721554e9d0,2025-08-29,Other,9.0,Account Enquiry or Move,7.0,2025-08-29 08:48:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,2,2,0
13124702985478316496904,807215bc5fd8,2025-08-28,Other,9.0,Landline Issue,8.0,2025-08-28 15:41:38.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,654,0,0,168.0,2,2,0
12368816640221907678085,00a388e44098,2025-09-22,Other,10.0,Landline Issue,10.0,2025-09-22 09:35:14.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,5688,0,0,198.0,5,5,0
CX50997729S,807215256b60,2025-10-31,Other,10.0,Landline Issue,10.0,2025-10-31 16:54:16.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,213.0,2,2,0
11516043063567596677665,50704339aa68,2025-10-30,Other,10.0,Landline Issue,10.0,2025-10-30 12:48:42.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,2,2,0
CX30123709S,50704387e830,2025-09-19,Other,9.0,Billing or Credit,8.0,2025-09-19 12:22:47.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,152.0,5,3,3
CX30313997S,04819b3b52a8,2025-09-15,Other,8.0,TV or Device Issue,8.0,2025-09-15 14:01:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,2,1,1
11495176494544521308915,b4ba9d1a4ea0,2025-10-20,Other,10.0,Landline Issue,9.0,2025-10-20 13:18:15.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,567,0,0,0.0,4,4,1
13910587280631189403144,80751f9ec2e0,2025-09-16,Other,9.0,Existing Order or Installation,9.0,2025-09-16 11:38:43.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,115.0,2,2,0
CX20070667S,04819b923bf8,2025-09-11,Other,10.0,Landline Issue,9.0,2025-09-11 13:28:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,157.0,2,1,1
13778730600023732147259,04819b812970,2025-08-05,Other,9.0,Broadband Hardware Issue,8.0,2025-08-05 14:17:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,2,1,1
15675921117129894255459,3c457a7460e8,2025-10-21,Other,9.0,Upgrade or Package Change,6.0,2025-10-21 17:18:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,53.0,1,1,1
CX80341481S,80751f71a870,2025-09-17,Other,10.0,Landline Issue,9.0,2025-09-17 10:44:11.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,34.0,2,1,0
CX20697561S,8072151b68b8,2025-10-30,Other,9.0,TV or Device Issue,9.0,2025-10-30 09:22:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,24.0,2,2,0
14937391810762256068110,04819b028890,2025-09-09,Other,9.0,Contract or Cancellation,7.0,2025-09-09 13:43:59.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,100.0,0,0,0
15478216582149928345695,6ca0b47fbc00,2025-10-20,Other,10.0,Landline Issue,10.0,2025-10-20 17:44:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,80.0,5,4,2
13261928563946285701263,507043cb7130,2025-09-15,Other,9.0,Billing or Credit,7.0,2025-09-15 11:15:51.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,164.0,5,1,5
16790463528684028523576,04819b5630b8,2025-10-30,Other,10.0,Landline Issue,10.0,2025-10-30 21:00:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,30.0,2,1,1
17295975798786344457096,04819bf7e750,2025-09-18,Other,9.0,Contract or Cancellation,9.0,2025-09-18 15:39:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,1,1,1
CX80774302S,6ca0b489a1e0,2025-10-19,Other,9.0,Landline Issue,9.0,2025-10-19 19:52:54.000000 UTC,1,BBTTE,BBTTE,60,1,1,0,,0,0,46.0,1,1,0
CX80913167S,50704375d510,2025-09-23,Other,10.0,Existing Order or Installation,8.0,2025-09-23 14:48:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,46.0,1,1,0
14697221470372008551757,507043a1c578,2025-09-13,Other,7.0,Upgrade or Package Change,8.0,2025-09-13 15:51:50.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,105.0,1,1,0
12455064770702849356784,80751f92dd98,2025-09-06,Other,10.0,Landline Issue,9.0,2025-09-06 09:49:09.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,415,0,0,195.0,1,1,0
CX4086675S,6ca0b47533f0,2025-09-23,Other,10.0,Landline Issue,10.0,2025-09-23 14:40:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,189.0,7,2,5
13134215479570126913388,c0a36e353ca0,2025-08-24,Other,10.0,Contract or Cancellation,9.0,2025-08-24 10:38:55.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,137.0,1,1,1
15188821998566957402088,b4ba9d0e55d8,2025-11-01,Other,9.0,Landline Issue,10.0,2025-11-01 17:43:29.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,14.0,1,1,0
CX3007629S,3c457ad6d010,2025-10-28,Other,10.0,Existing Order or Installation,8.0,2025-10-28 10:13:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,136.0,2,2,0
14212637108697305308056,00a388ca6f30,2025-10-13,Other,10.0,Upgrade or Package Change,8.0,2025-10-13 16:36:49.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,119.0,1,0,1
16885465312925859208662,6ca0b4c7fc98,2025-09-18,Other,9.0,Broadband Hardware Issue,8.0,2025-09-18 13:10:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,26.0,2,2,0
16079583256151400967931,80751f2b7988,2025-09-15,Other,7.0,Upgrade or Package Change,8.0,2025-09-15 17:49:51.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,57.0,2,2,0
16782243569685649072420,8072155951e8,2025-10-21,Other,10.0,Landline Issue,9.0,2025-10-21 17:57:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,31.0,6,4,2
15686428556429872355497,b4ba9db8d4e8,2025-08-22,Other,9.0,Landline Issue,9.0,2025-08-22 16:33:12.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,2,1,1
15542258128296245063386,c0a36e1e6f78,2025-09-10,Other,9.0,TV or Device Issue,8.0,2025-09-10 12:38:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,77.0,1,1,0
CX20452627S,c0a36e0135f0,2025-10-27,Other,10.0,Landline Issue,9.0,2025-10-27 14:04:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,120.0,1,1,0
CX60307017S,807215467478,2025-09-04,Other,9.0,Landline Issue,9.0,2025-09-04 14:31:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,221.0,3,2,1
15186277882652413801410,80751f85ab98,2025-08-05,Other,10.0,Landline Issue,10.0,2025-08-05 15:57:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,90.0,2,2,0
17560498569112500613648,04819b962bb0,2025-09-08,Other,10.0,Existing Order or Installation,8.0,2025-09-08 10:33:40.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,1,1,0
13064071177608291993099,6ca0b4dbe970,2025-09-02,Other,10.0,Landline Issue,10.0,2025-09-02 10:27:00.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,407,0,0,35.0,1,1,0
15899023684414119396894,80751f9c8850,2025-10-21,Other,9.0,Landline Issue,8.0,2025-10-21 14:17:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,64.0,1,1,0
CX11048695S,c0a36e8686f8,2025-08-03,Other,9.0,Advanced Wi-Fi Configuration or Settings,8.0,2025-08-03 14:04:15.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,5,5,0
CX1768161S,e87640fc0f58,2025-09-19,Other,8.0,Existing Order or Installation,9.0,2025-09-19 18:12:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,223.0,3,3,0
17465516132232261261881,00a38888ebc8,2025-09-13,Other,9.0,Landline Issue,8.0,2025-09-13 15:40:58.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,4.0,1,1,0
CX10474851S,80751f63a458,2025-10-24,Other,9.0,Landline Issue,9.0,2025-10-24 13:03:35.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,55.0,2,1,1
16711093440402993827924,3c457a53f7c0,2025-10-26,Other,9.0,Landline Issue,9.0,2025-10-26 10:55:11.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,34.0,12,12,0
CX40377515S,80751f3aac10,2025-09-20,Other,10.0,Landline Issue,9.0,2025-09-20 12:03:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,167.0,1,1,0
15052918686696392987000,04819b3a5510,2025-10-22,Other,9.0,Billing or Credit,8.0,2025-10-22 20:21:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,88.0,3,3,0
CX70763654S,00a388e00dc0,2025-08-28,Other,9.0,Landline Issue,8.0,2025-08-28 14:59:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,54.0,2,1,1
CX2579764S,8072154fd868,2025-08-04,Other,9.0,Landline Issue,8.0,2025-08-04 13:18:35.000000 UTC,1,BBTTE,BBTTE,60,1,4,3,6230,0,0,54.0,4,4,0
14214092103026148306725,6ca0b45d8178,2025-08-21,Other,10.0,Account Enquiry or Move,8.0,2025-08-21 14:55:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,90.0,1,1,0
13120393406687752408393,6ca0b4a7d180,2025-10-20,Other,10.0,TV or Device Issue,8.0,2025-10-20 10:50:08.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,4011,0,0,170.0,5,5,0
14813803279045164477165,c0a36e344bb0,2025-10-20,Other,10.0,Landline Issue,9.0,2025-10-20 10:02:50.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,106.0,1,1,0
CX4490034S,3c457aa83cc0,2025-09-22,Other,,Landline Issue,10.0,2025-09-22 14:46:06.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,209.0,1,1,0
CX20903684S,3c457af6af38,2025-08-26,Other,10.0,Landline Issue,10.0,2025-08-26 20:41:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,143.0,1,1,0
16188394848799770118425,3c457aeaa788,2025-08-27,Other,8.0,Landline Issue,8.0,2025-08-27 15:33:57.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1265,0,0,22.0,1,1,0
15682922528599873801054,80751f8da1e8,2025-08-27,Other,10.0,Landline Issue,10.0,2025-08-27 15:36:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,4,2,0
CX90465623S,3c457ade0948,2025-10-29,Other,10.0,Landline Issue,9.0,2025-10-29 12:15:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,205.0,6,6,1
12513988659369569751241,b4ba9de61a90,2025-09-03,Other,9.0,Existing Order or Installation,9.0,2025-09-03 10:24:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,5,4,0
14643532411179943003819,8072150b4a68,2025-08-24,Other,10.0,Account Enquiry or Move,8.0,2025-08-24 10:48:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,20.0,1,1,1
13576483455425724270679,9c31c3f63bd0,2025-08-24,Other,5.0,Upgrade or Package Change,8.0,2025-08-24 09:02:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,1,0,1
16321491017539636884865,80751fb32230,2025-08-01,Other,9.0,Billing or Credit,9.0,2025-08-01 12:31:44.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,47.0,1,1,1
12591440987709047178824,507043494050,2025-09-19,Other,10.0,Landline Issue,10.0,2025-09-19 17:50:15.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,59.0,2,2,0
CX3521554S,80751f01da48,2025-09-23,Other,10.0,Landline Issue,9.0,2025-09-23 10:15:09.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,,4,4,0
CX40208449S,c0a36e755808,2025-09-15,Other,8.0,Broadband Hardware Issue,8.0,2025-09-15 12:18:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,1,1,0
CX144668S,04819bc33018,2025-10-24,Other,9.0,TV or Device Issue,6.0,2025-10-24 09:39:55.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,84.0,1,1,0
CX220222S,50704345a420,2025-09-01,Other,10.0,Landline Issue,10.0,2025-09-01 12:26:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,128.0,4,4,0
15483266909279927255472,00a388b67820,2025-08-02,Other,8.0,TV or Device Issue,8.0,2025-08-02 12:05:32.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,19.0,2,2,1
13886597530856899381430,04819b083ca0,2025-08-24,Other,4.0,Broadband Hardware Issue,6.0,2025-08-24 17:02:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,2,2,0
12598414692350101412641,04819bf0dd70,2025-10-20,Other,10.0,Landline Issue,10.0,2025-10-20 10:04:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,92.0,1,1,0
14116344577255317976132,80751fc13830,2025-08-27,Other,10.0,Landline Issue,9.0,2025-08-27 13:57:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,130.0,4,4,0
14262520678747599879373,04819b8a59b8,2025-10-29,Other,9.0,Broadband Hardware Issue,8.0,2025-10-29 12:17:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,26.0,1,1,0
12436874311859041541941,507043b85aa8,2025-09-09,Other,9.0,TV or Device Issue,9.0,2025-09-09 16:47:42.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,195.0,3,3,0
CX1321436S,807215003e28,2025-08-21,Other,,Landline Issue,7.0,2025-08-21 11:26:17.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,6,6,1
14038824944316929605788,3c457aef5800,2025-11-02,Other,9.0,Landline Issue,9.0,2025-11-02 14:05:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,135.0,2,2,0
14889649153614342132417,04819b498eb8,2025-09-08,Other,,Landline Issue,10.0,2025-09-08 09:01:44.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,102.0,2,2,0
13788384124003732123709,3c8994401300,2025-10-28,Other,9.0,TV or Device Issue,9.0,2025-10-28 09:54:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,144.0,2,2,0
CX2767517S,04819bb68488,2025-09-12,Other,8.0,Billing or Credit,8.0,2025-09-12 09:07:57.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,8,8,1
16135076911548978842875,80751f41d9f0,2025-09-16,Other,8.0,Contract or Cancellation,8.0,2025-09-16 20:03:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,54.0,1,1,0
14918429455211797314178,c0a36e79e330,2025-09-13,Other,10.0,Landline Issue,10.0,2025-09-13 09:58:04.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,410,0,1,101.0,1,1,0
16418225527027731489136,507043a7a8b0,2025-08-05,Other,9.0,Billing or Credit,9.0,2025-08-05 19:54:53.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,2,1,1
16790016691223227634692,3c899471eb98,2025-09-14,Other,10.0,Landline Issue,10.0,2025-09-14 17:19:59.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,181,0,0,30.0,1,1,0
14659800077789943002992,04819bbfe548,2025-09-19,Other,10.0,Landline Issue,9.0,2025-09-19 10:33:52.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1774,0,0,111.0,3,3,0
12280540509133257729708,6ca0b4b47170,2025-09-04,Other,9.0,Landline Issue,10.0,2025-09-04 17:14:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,1,1,0
15948250782752377640854,04819b267078,2025-09-05,Other,10.0,Landline Issue,10.0,2025-09-05 13:10:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,11,10,0
CX10016350S,04819bab0630,2025-10-21,Other,9.0,Existing Order or Installation,8.0,2025-10-21 10:45:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,174.0,3,2,2
CX3759603S,00a388e4fa38,2025-09-16,Other,10.0,Landline Issue,8.0,2025-09-16 09:14:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,5,5,0
CX435686S,00a38837df50,2025-09-23,Other,10.0,Landline Issue,9.0,2025-09-23 09:08:11.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,107.0,5,4,1
17410901316952093070693,3c8994e449a8,2025-08-01,Other,5.0,Other (General Miscellaneous),3.0,2025-08-01 13:01:52.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,10856,0,0,5.0,3,3,0
CX978686S,507043a5b320,2025-09-11,Other,10.0,Landline Issue,9.0,2025-09-11 11:35:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,44.0,5,5,0
17583718848014775355687,507043857d10,2025-10-20,Other,9.0,TV or Device Issue,8.0,2025-10-20 09:17:34.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,4,4,0
15741858546453399866840,c0a36e351498,2025-11-03,Other,8.0,TV or Device Issue,6.0,2025-11-03 08:41:22.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,69.0,1,1,0
12415439219006902787115,b4ba9dee0a20,2025-09-08,Other,10.0,Landline Issue,10.0,2025-09-08 13:57:31.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,195.0,1,1,0
17594826087475227633428,3c9ec7a01d28,2025-10-20,Other,9.0,Landline Issue,10.0,2025-10-20 16:00:53.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,2,2,0
12615660101852102538919,9c31c38ce000,2025-09-05,Other,9.0,Landline Issue,10.0,2025-09-05 11:15:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,108.0,5,4,0
17163008480152394399698,c460261aeb18,2025-11-03,Other,8.0,Contract or Cancellation,7.0,2025-11-03 09:47:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,17.0,1,1,0
16998798351513421834096,80751f7a2110,2025-10-21,Other,10.0,Existing Order or Installation,9.0,2025-10-21 16:34:47.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,23.0,2,2,1
17594876087785227930872,507043b8a1a0,2025-10-27,Other,9.0,Existing Order or Installation,9.0,2025-10-27 17:34:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,2,2,0
CX50500649S,c0a36e322008,2025-10-29,Other,10.0,Landline Issue,10.0,2025-10-29 18:28:24.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1437,0,0,221.0,2,2,0
14936484438392256059487,80751f4c24c8,2025-11-03,Other,10.0,Landline Issue,9.0,2025-11-03 16:48:17.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,25.0,4,4,0
11922698076999620148212,6ca0b4e7e070,2025-10-31,Other,9.0,Landline Issue,10.0,2025-10-31 14:21:19.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1777,0,0,144.0,6,6,0
16028597934617112604900,8072157ba7e0,2025-09-09,Other,9.0,Landline Issue,8.0,2025-09-09 10:16:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,39.0,3,2,1
16705180978747682102805,6ca0b4ed0948,2025-08-17,Other,10.0,Broadband Hardware Issue,8.0,2025-08-17 19:46:58.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,32.0,1,1,0
CX30302768S,04819bacb120,2025-08-25,Other,10.0,Landline Issue,10.0,2025-08-25 11:26:47.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,194.0,1,1,0
15345069942578756193491,3c457ac58b60,2025-09-17,Other,10.0,Landline Issue,10.0,2025-09-17 11:54:02.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1040,0,0,84.0,3,3,0
16896810945306068207334,04819b931de8,2025-09-11,Other,9.0,Existing Order or Installation,9.0,2025-09-11 13:12:53.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,29607,1,1,23.0,22,22,0
11779228873645265085000,3c8994ed8488,2025-08-25,Other,10.0,Upgrade or Package Change,8.0,2025-08-25 14:18:16.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,49.0,1,0,1
12347874917489824601186,5070437294a8,2025-08-04,Other,10.0,Account Enquiry or Move,8.0,2025-08-04 18:14:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,1,1,0
14840715584274341874613,3c457a001ec0,2025-11-01,Other,9.0,Broadband Hardware Issue,9.0,2025-11-01 18:48:57.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,52.0,1,1,0
CX30475662S,80751f25c908,2025-09-03,Other,9.0,Landline Issue,9.0,2025-09-03 14:21:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,4,3,1
12797159128523074534908,00a388e26ef0,2025-10-31,Other,10.0,Landline Issue,10.0,2025-10-31 09:27:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,182.0,3,3,0
CX10130077S,80751f3ba3d8,2025-10-22,Other,,Landline Issue,9.0,2025-10-22 11:03:14.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1075,0,0,212.0,1,1,0
17561200293163013707169,807215274548,2025-09-15,Other,9.0,Existing Order or Installation,8.0,2025-09-15 13:13:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,1,1,0
16793980086056698985329,3c89943cc0c8,2025-08-22,Other,9.0,Landline Issue,9.0,2025-08-22 19:37:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,28.0,1,1,0
CX925897S,6ca0b4b25a38,2025-11-03,Other,8.0,Existing Order or Installation,6.0,2025-11-03 13:24:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,136.0,1,1,0
16898686027187613749181,c0a36e3bb338,2025-09-23,Other,9.0,Billing or Credit,7.0,2025-09-23 09:47:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,5,5,0
13540098382646553292857,6ca0b4ece038,2025-09-03,Other,9.0,Advanced Wi-Fi Configuration or Settings,8.0,2025-09-03 17:22:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,4.0,1,1,0
