call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-09-15,Other,8.0,TV or Device Issue,8.0,2025-09-15 14:01:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,2,1,1
2025-10-20,Other,10.0,Landline Issue,9.0,2025-10-20 13:18:15.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,567,0,0,0.0,4,4,1
2025-09-16,Other,9.0,Existing Order or Installation,9.0,2025-09-16 11:38:43.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,115.0,2,2,0
2025-09-11,Other,10.0,Landline Issue,9.0,2025-09-11 13:28:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,157.0,2,1,1
2025-08-05,Other,9.0,Broadband Hardware Issue,8.0,2025-08-05 14:17:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,2,1,1
2025-10-21,Other,9.0,Upgrade or Package Change,6.0,2025-10-21 17:18:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,53.0,1,1,1
2025-09-17,Other,10.0,Landline Issue,9.0,2025-09-17 10:44:11.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,34.0,2,1,0
2025-10-30,Other,9.0,TV or Device Issue,9.0,2025-10-30 09:22:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,24.0,2,2,0
2025-09-09,Other,9.0,Contract or Cancellation,7.0,2025-09-09 13:43:59.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,100.0,0,0,0
2025-10-20,Other,10.0,Landline Issue,10.0,2025-10-20 17:44:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,80.0,5,4,2
2025-09-15,Other,9.0,Billing or Credit,7.0,2025-09-15 11:15:51.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,164.0,5,1,5
2025-10-30,Other,10.0,Landline Issue,10.0,2025-10-30 21:00:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,30.0,2,1,1
2025-09-18,Other,9.0,Contract or Cancellation,9.0,2025-09-18 15:39:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,1,1,1
2025-10-19,Other,9.0,Landline Issue,9.0,2025-10-19 19:52:54.000000 UTC,1,BBTTE,BBTTE,60,1,1,0,,0,0,46.0,1,1,0
2025-09-23,Other,10.0,Existing Order or Installation,8.0,2025-09-23 14:48:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,46.0,1,1,0
2025-09-13,Other,7.0,Upgrade or Package Change,8.0,2025-09-13 15:51:50.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,105.0,1,1,0
2025-09-06,Other,10.0,Landline Issue,9.0,2025-09-06 09:49:09.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,415,0,0,195.0,1,1,0
2025-09-23,Other,10.0,Landline Issue,10.0,2025-09-23 14:40:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,189.0,7,2,5
2025-08-24,Other,10.0,Contract or Cancellation,9.0,2025-08-24 10:38:55.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,137.0,1,1,1
2025-11-01,Other,9.0,Landline Issue,10.0,2025-11-01 17:43:29.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,14.0,1,1,0
2025-10-28,Other,10.0,Existing Order or Installation,8.0,2025-10-28 10:13:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,136.0,2,2,0
2025-10-13,Other,10.0,Upgrade or Package Change,8.0,2025-10-13 16:36:49.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,119.0,1,0,1
2025-09-18,Other,9.0,Broadband Hardware Issue,8.0,2025-09-18 13:10:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,26.0,2,2,0
2025-09-15,Other,7.0,Upgrade or Package Change,8.0,2025-09-15 17:49:51.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,57.0,2,2,0
2025-10-21,Other,10.0,Landline Issue,9.0,2025-10-21 17:57:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,31.0,6,4,2
2025-08-22,Other,9.0,Landline Issue,9.0,2025-08-22 16:33:12.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,2,1,1
2025-09-10,Other,9.0,TV or Device Issue,8.0,2025-09-10 12:38:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,77.0,1,1,0
2025-10-27,Other,10.0,Landline Issue,9.0,2025-10-27 14:04:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,120.0,1,1,0
2025-09-04,Other,9.0,Landline Issue,9.0,2025-09-04 14:31:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,221.0,3,2,1
2025-08-05,Other,10.0,Landline Issue,10.0,2025-08-05 15:57:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,90.0,2,2,0
2025-09-08,Other,10.0,Existing Order or Installation,8.0,2025-09-08 10:33:40.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,1,1,0
2025-09-02,Other,10.0,Landline Issue,10.0,2025-09-02 10:27:00.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,407,0,0,35.0,1,1,0
2025-10-21,Other,9.0,Landline Issue,8.0,2025-10-21 14:17:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,64.0,1,1,0
2025-08-03,Other,9.0,Advanced Wi-Fi Configuration or Settings,8.0,2025-08-03 14:04:15.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,5,5,0
2025-09-19,Other,8.0,Existing Order or Installation,9.0,2025-09-19 18:12:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,223.0,3,3,0
2025-09-13,Other,9.0,Landline Issue,8.0,2025-09-13 15:40:58.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,4.0,1,1,0
2025-10-24,Other,9.0,Landline Issue,9.0,2025-10-24 13:03:35.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,55.0,2,1,1
2025-10-26,Other,9.0,Landline Issue,9.0,2025-10-26 10:55:11.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,34.0,12,12,0
2025-09-20,Other,10.0,Landline Issue,9.0,2025-09-20 12:03:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,167.0,1,1,0
2025-10-22,Other,9.0,Billing or Credit,8.0,2025-10-22 20:21:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,88.0,3,3,0
2025-08-28,Other,9.0,Landline Issue,8.0,2025-08-28 14:59:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,54.0,2,1,1
2025-08-04,Other,9.0,Landline Issue,8.0,2025-08-04 13:18:35.000000 UTC,1,BBTTE,BBTTE,60,1,4,3,6230,0,0,54.0,4,4,0
2025-08-21,Other,10.0,Account Enquiry or Move,8.0,2025-08-21 14:55:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,90.0,1,1,0
2025-10-20,Other,10.0,TV or Device Issue,8.0,2025-10-20 10:50:08.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,4011,0,0,170.0,5,5,0
2025-10-20,Other,10.0,Landline Issue,9.0,2025-10-20 10:02:50.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,106.0,1,1,0
2025-09-22,Other,,Landline Issue,10.0,2025-09-22 14:46:06.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,209.0,1,1,0
2025-08-26,Other,10.0,Landline Issue,10.0,2025-08-26 20:41:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,143.0,1,1,0
2025-08-27,Other,8.0,Landline Issue,8.0,2025-08-27 15:33:57.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1265,0,0,22.0,1,1,0
2025-08-27,Other,10.0,Landline Issue,10.0,2025-08-27 15:36:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,4,2,0
2025-10-29,Other,10.0,Landline Issue,9.0,2025-10-29 12:15:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,205.0,6,6,1
2025-09-03,Other,9.0,Existing Order or Installation,9.0,2025-09-03 10:24:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,5,4,0
2025-08-24,Other,10.0,Account Enquiry or Move,8.0,2025-08-24 10:48:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,20.0,1,1,1
2025-08-24,Other,5.0,Upgrade or Package Change,8.0,2025-08-24 09:02:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,1,0,1
2025-08-01,Other,9.0,Billing or Credit,9.0,2025-08-01 12:31:44.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,47.0,1,1,1
2025-09-19,Other,10.0,Landline Issue,10.0,2025-09-19 17:50:15.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,59.0,2,2,0
2025-09-23,Other,10.0,Landline Issue,9.0,2025-09-23 10:15:09.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,,4,4,0
2025-09-15,Other,8.0,Broadband Hardware Issue,8.0,2025-09-15 12:18:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,1,1,0
2025-10-24,Other,9.0,TV or Device Issue,6.0,2025-10-24 09:39:55.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,84.0,1,1,0
2025-09-01,Other,10.0,Landline Issue,10.0,2025-09-01 12:26:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,128.0,4,4,0
2025-08-02,Other,8.0,TV or Device Issue,8.0,2025-08-02 12:05:32.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,19.0,2,2,1
2025-08-24,Other,4.0,Broadband Hardware Issue,6.0,2025-08-24 17:02:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,2,2,0
2025-10-20,Other,10.0,Landline Issue,10.0,2025-10-20 10:04:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,92.0,1,1,0
2025-08-27,Other,10.0,Landline Issue,9.0,2025-08-27 13:57:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,130.0,4,4,0
2025-10-29,Other,9.0,Broadband Hardware Issue,8.0,2025-10-29 12:17:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,26.0,1,1,0
2025-09-09,Other,9.0,TV or Device Issue,9.0,2025-09-09 16:47:42.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,195.0,3,3,0
2025-08-21,Other,,Landline Issue,7.0,2025-08-21 11:26:17.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,6,6,1
2025-11-02,Other,9.0,Landline Issue,9.0,2025-11-02 14:05:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,135.0,2,2,0
2025-09-08,Other,,Landline Issue,10.0,2025-09-08 09:01:44.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,102.0,2,2,0
2025-10-28,Other,9.0,TV or Device Issue,9.0,2025-10-28 09:54:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,144.0,2,2,0
2025-09-12,Other,8.0,Billing or Credit,8.0,2025-09-12 09:07:57.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,8,8,1
2025-09-16,Other,8.0,Contract or Cancellation,8.0,2025-09-16 20:03:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,54.0,1,1,0
2025-09-13,Other,10.0,Landline Issue,10.0,2025-09-13 09:58:04.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,410,0,1,101.0,1,1,0
2025-08-05,Other,9.0,Billing or Credit,9.0,2025-08-05 19:54:53.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,2,1,1
2025-09-14,Other,10.0,Landline Issue,10.0,2025-09-14 17:19:59.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,181,0,0,30.0,1,1,0
2025-09-19,Other,10.0,Landline Issue,9.0,2025-09-19 10:33:52.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1774,0,0,111.0,3,3,0
2025-09-04,Other,9.0,Landline Issue,10.0,2025-09-04 17:14:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,1,1,0
2025-09-05,Other,10.0,Landline Issue,10.0,2025-09-05 13:10:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,11,10,0
2025-10-21,Other,9.0,Existing Order or Installation,8.0,2025-10-21 10:45:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,174.0,3,2,2
2025-09-16,Other,10.0,Landline Issue,8.0,2025-09-16 09:14:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,5,5,0
2025-09-23,Other,10.0,Landline Issue,9.0,2025-09-23 09:08:11.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,107.0,5,4,1
2025-08-01,Other,5.0,Other (General Miscellaneous),3.0,2025-08-01 13:01:52.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,10856,0,0,5.0,3,3,0
2025-09-11,Other,10.0,Landline Issue,9.0,2025-09-11 11:35:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,44.0,5,5,0
2025-10-20,Other,9.0,TV or Device Issue,8.0,2025-10-20 09:17:34.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,4,4,0
2025-11-03,Other,8.0,TV or Device Issue,6.0,2025-11-03 08:41:22.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,69.0,1,1,0
2025-09-08,Other,10.0,Landline Issue,10.0,2025-09-08 13:57:31.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,195.0,1,1,0
2025-10-20,Other,9.0,Landline Issue,10.0,2025-10-20 16:00:53.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,2,2,0
2025-09-05,Other,9.0,Landline Issue,10.0,2025-09-05 11:15:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,108.0,5,4,0
2025-11-03,Other,8.0,Contract or Cancellation,7.0,2025-11-03 09:47:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,17.0,1,1,0
2025-10-21,Other,10.0,Existing Order or Installation,9.0,2025-10-21 16:34:47.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,23.0,2,2,1
2025-10-27,Other,9.0,Existing Order or Installation,9.0,2025-10-27 17:34:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,2,2,0
2025-10-29,Other,10.0,Landline Issue,10.0,2025-10-29 18:28:24.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1437,0,0,221.0,2,2,0
2025-11-03,Other,10.0,Landline Issue,9.0,2025-11-03 16:48:17.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,25.0,4,4,0
2025-10-31,Other,9.0,Landline Issue,10.0,2025-10-31 14:21:19.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1777,0,0,144.0,6,6,0
2025-09-09,Other,9.0,Landline Issue,8.0,2025-09-09 10:16:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,39.0,3,2,1
2025-08-17,Other,10.0,Broadband Hardware Issue,8.0,2025-08-17 19:46:58.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,32.0,1,1,0
2025-08-25,Other,10.0,Landline Issue,10.0,2025-08-25 11:26:47.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,194.0,1,1,0
2025-09-17,Other,10.0,Landline Issue,10.0,2025-09-17 11:54:02.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1040,0,0,84.0,3,3,0
2025-09-11,Other,9.0,Existing Order or Installation,9.0,2025-09-11 13:12:53.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,29607,1,1,23.0,22,22,0
2025-08-25,Other,10.0,Upgrade or Package Change,8.0,2025-08-25 14:18:16.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,49.0,1,0,1
2025-08-04,Other,10.0,Account Enquiry or Move,8.0,2025-08-04 18:14:28.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,1,1,0
2025-11-01,Other,9.0,Broadband Hardware Issue,9.0,2025-11-01 18:48:57.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,52.0,1,1,0
2025-09-03,Other,9.0,Landline Issue,9.0,2025-09-03 14:21:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,4,3,1
2025-10-31,Other,10.0,Landline Issue,10.0,2025-10-31 09:27:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,182.0,3,3,0
2025-10-22,Other,,Landline Issue,9.0,2025-10-22 11:03:14.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1075,0,0,212.0,1,1,0
2025-09-15,Other,9.0,Existing Order or Installation,8.0,2025-09-15 13:13:01.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,1,1,0
2025-08-22,Other,9.0,Landline Issue,9.0,2025-08-22 19:37:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,28.0,1,1,0
2025-11-03,Other,8.0,Existing Order or Installation,6.0,2025-11-03 13:24:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,136.0,1,1,0
2025-09-23,Other,9.0,Billing or Credit,7.0,2025-09-23 09:47:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,5,5,0
2025-09-03,Other,9.0,Advanced Wi-Fi Configuration or Settings,8.0,2025-09-03 17:22:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,4.0,1,1,0
2025-09-26,Other,9.0,Existing Order or Installation,8.0,2025-09-26 14:07:40.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,3853,0,0,10.0,10,8,2
2025-09-03,Other,10.0,Landline Issue,10.0,2025-09-03 12:32:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,67.0,3,1,2
2025-09-08,Other,7.0,Billing or Credit,7.0,2025-09-08 16:35:02.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,40.0,4,4,0
2025-08-26,Other,9.0,Landline Issue,9.0,2025-08-26 14:18:07.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,174.0,1,1,0
2025-11-01,Other,10.0,Landline Issue,10.0,2025-11-01 17:44:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,129.0,1,1,0
2025-08-23,Other,10.0,Landline Issue,9.0,2025-08-23 15:06:27.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,316,0,0,149.0,1,1,0
2025-09-12,Other,9.0,Landline Issue,9.0,2025-09-12 12:33:55.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,417,0,0,143.0,1,1,0
2025-09-11,Other,4.0,Existing Order or Installation,6.0,2025-09-11 08:38:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,69.0,1,1,0
2025-10-30,Other,9.0,Landline Issue,10.0,2025-10-30 18:40:01.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,4685,0,0,0.0,6,1,1
2025-10-29,Other,10.0,Landline Issue,10.0,2025-10-29 14:07:42.000000 UTC,1,BBTTE,BBTTE,60,1,1,0,,0,0,75.0,2,2,0
2025-10-22,Other,9.0,Upgrade or Package Change,8.0,2025-10-22 14:27:56.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,55.0,2,2,0
2025-09-23,Other,9.0,Landline Issue,9.0,2025-09-23 16:43:06.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,162.0,1,1,0
2025-09-22,Other,9.0,Landline Issue,8.0,2025-09-22 15:18:34.000000 UTC,1,BBTTE,BBTTE,60,1,1,0,,0,0,79.0,2,2,0
2025-09-14,Other,10.0,Landline Issue,10.0,2025-09-14 14:07:50.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,3,2,2
2025-09-08,Other,8.0,Landline Issue,9.0,2025-09-08 17:32:06.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,192.0,1,1,1
2025-11-01,Other,9.0,Broadband Hardware Issue,8.0,2025-11-01 09:30:12.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,283,0,0,38.0,1,1,0
2025-08-24,Other,9.0,Landline Issue,9.0,2025-08-24 11:25:25.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,44.0,2,2,0
2025-10-30,Other,9.0,Landline Issue,10.0,2025-10-30 20:19:23.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,73.0,1,1,0
2025-10-19,Other,9.0,Landline Issue,10.0,2025-10-19 11:21:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,82.0,5,5,1
2025-09-21,Other,7.0,Contract or Cancellation,7.0,2025-09-21 10:22:24.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,103.0,1,1,0
2025-09-03,Other,10.0,Landline Issue,10.0,2025-09-03 09:01:41.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,440,0,0,83.0,1,1,0
2025-09-08,Other,10.0,Landline Issue,10.0,2025-09-08 13:42:57.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,3299,0,0,150.0,1,1,0
2025-09-21,Other,10.0,Landline Issue,10.0,2025-09-21 17:00:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,206.0,1,1,0
2025-09-11,Other,9.0,Landline Issue,6.0,2025-09-11 11:50:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,3.0,1,1,0
2025-10-28,Other,7.0,Billing or Credit,8.0,2025-10-28 16:44:37.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,92.0,1,1,1
2025-09-10,Other,9.0,TV or Device Issue,8.0,2025-09-10 15:47:29.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,210.0,1,1,0
2025-09-05,Other,9.0,Landline Issue,10.0,2025-09-05 18:10:12.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,161.0,2,1,1
2025-09-05,Other,9.0,Broadband Hardware Issue,8.0,2025-09-05 20:44:54.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,88.0,2,2,0
2025-08-25,Other,8.0,TV or Device Issue,9.0,2025-08-25 13:53:31.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,26.0,1,1,0
2025-08-02,Other,10.0,Landline Issue,10.0,2025-08-02 10:48:19.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,300,0,0,193.0,1,1,0
2025-08-27,Other,10.0,Landline Issue,10.0,2025-08-27 16:02:22.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,9732,0,0,128.0,3,3,0
2025-09-23,Other,9.0,Landline Issue,10.0,2025-09-23 10:02:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,141.0,3,2,1
2025-10-25,Other,10.0,Landline Issue,10.0,2025-10-25 12:07:27.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,283,0,0,16.0,1,1,0
2025-08-27,Other,10.0,Landline Issue,10.0,2025-08-27 13:44:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,55.0,1,1,0
2025-10-24,Other,9.0,Landline Issue,9.0,2025-10-24 14:18:32.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1495,0,0,80.0,4,4,0
2025-08-17,Other,9.0,Billing or Credit,9.0,2025-08-17 13:23:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,33.0,2,2,1
2025-10-20,Other,9.0,Advanced Wi-Fi Configuration or Settings,8.0,2025-10-20 13:49:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,35.0,2,2,0
2025-10-23,Other,10.0,Landline Issue,9.0,2025-10-23 11:14:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,103.0,5,5,0
2025-09-13,Other,10.0,Landline Issue,9.0,2025-09-13 13:48:46.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1171,0,0,120.0,2,2,0
2025-11-01,Other,8.0,Billing or Credit,8.0,2025-11-01 09:29:24.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,44.0,1,1,0
2025-10-22,Other,10.0,Landline Issue,10.0,2025-10-22 15:21:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,54.0,1,1,0
2025-09-05,Other,9.0,Landline Issue,10.0,2025-09-05 19:42:23.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,99.0,1,1,0
2025-10-21,Other,10.0,Landline Issue,10.0,2025-10-21 19:08:44.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,148.0,5,1,2
2025-09-25,Other,10.0,Landline Issue,10.0,2025-09-25 11:08:07.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,893,0,0,126.0,3,2,1
2025-09-25,Other,10.0,Landline Issue,10.0,2025-09-25 13:30:43.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,333,0,0,113.0,1,1,0
2025-09-12,Other,9.0,Landline Issue,7.0,2025-09-12 16:01:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,7,6,2
2025-10-21,Other,10.0,Landline Issue,10.0,2025-10-21 11:11:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,48.0,3,3,0
2025-09-12,Other,10.0,Landline Issue,9.0,2025-09-12 15:04:12.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,558,0,0,87.0,2,1,0
2025-10-29,Other,10.0,Landline Issue,10.0,2025-10-29 17:53:50.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,381,0,0,176.0,1,1,0
2025-10-15,Other,8.0,Other (General Miscellaneous),2.0,2025-10-15 12:18:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,7.0,1,1,0
2025-09-17,Other,9.0,Landline Issue,9.0,2025-09-17 16:40:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,187.0,3,2,0
2025-09-03,Other,9.0,TV or Device Issue,9.0,2025-09-03 12:32:07.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,156.0,1,1,0
2025-10-29,Other,10.0,Landline Issue,10.0,2025-10-29 08:31:50.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,77.0,2,2,0
2025-09-02,Other,10.0,Landline Issue,10.0,2025-09-02 16:31:21.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,227.0,1,1,0
2025-09-11,Other,10.0,Landline Issue,9.0,2025-09-11 12:48:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,85.0,3,3,1
2025-09-22,Other,9.0,Broadband Hardware Issue,8.0,2025-09-22 11:08:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,46.0,2,2,0
