call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,suggested_outcome,suggested_outcome_cleaned,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d,first_csg_call_reason,last_csg_call_reason,engineer_reported_cause,engineer_reported_symptom,engineer_reported_action
2025-09-24,Slow Wi-Fi,"The customer reports that their internet speed is slow, affecting various activities. They also mention issues with a ""box signal.""",Customer: THEY HAVEN'T ACTUALLY IS INTERNET SPEED. Agent: HAVING PROBLEMS WITH THE BROADBAND SPEED. Customer: YEAH AS LONG AS IT'S HAPPENED LAST DAY HELLO. Customer: IT WITH THAT BECAUSE I HAVE TO CALL AND SO IT'S A BIT SLOW. Customer: COULDN'T WORK THE BOX SIGNAL THAT'S WHY I CALL AND I AM.,8,,,2025-09-24 20:35:45 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,25,1,1,0,,,,,
2025-09-08,Wi-Fi Status,"The customer reports that their internet and Wi-Fi are not working at all, and their TV is also not working due to the lack of internet connection. They have already performed several resets as instructed on their screen.",Customer: FINE THANK YOU OUR INTERNET WON'T WORK WE'VE NOW WHAT'S NOT WORKING WIFI TV IS NOT WORKING WE'VE DONE ALL THE RESETS EVERYTHING IT'S TOLD US ON THE SCREEN,10,,,2025-09-08 17:20:09 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,61,1,1,0,,,,,
2025-08-25,Slow Wi-Fi,"The customer reports significant buffering while streaming and believes their internet speed is much lower than what they are paying for, stating they only get around 30 megabytes while their deal is for up to 60 megabytes.",Customer: WHAT IT IS I'VE I'VE GOT ANOTHER SET UP IN THE HOUSE NOW AND IF WE'RE BOTH STREAMING A LOT OF BUFFERING AND I THINK I'M ONLY GETTING LIKE <NUMBER> MEGABYTES... SO I'M ONLY GETTING SORT OF LIKE <NUMBER> MEGABYTES ROUGHLY AND I THINK MY DEAL IS UP TO <NUMBER> IS IT ON MY IF IF I HAD THE RIGHT EQUIPMENT IT WOULD GO UP TO <NUMBER> MEGABYTES IS THAT RIGHT... Customer: AND QUITE A BIT OF BUFFERING,9,,,2025-08-25 09:18:21 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,12,1,1,0,,,,,
2025-09-09,Other,"The customer is reporting an issue with their landline phone service not working, specifically that they cannot make or receive calls.",I've just tried to dial out and it's just not coming from it I've tried to ring my mobile it doesn't even ring,10,Landline Issue,10,2025-09-09 09:52:58 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,169,1,1,0,,,,,
2025-08-27,Poor Coverage,"The customer reports that their Wi-Fi signal is weak, specifically between the router and the Sky Stream box, which is located in a different area of the house.",'WE'RE JUST HAVING SOME COVERAGE FROM THE ROUTER TO THE SKY STREAMING BOX' and 'WHERE IT'S JUST IT'S COVERAGE MORE THAN ANYTHING BECAUSE THE LAYOUT',10,,,2025-08-27 18:27:52 UTC,,,INCOMPLETE,,INCOMPLETE,0,1,1,0,,0,0,124,2,2,0,,,,,
2025-08-25,Unreliable Wi-Fi,"The customer reports that their internet has been intermittent for a full week, affecting their Sky box and other devices like mobile phones and tablets. They specifically mention losing internet connection on their TV and having to use 4G due to the unreliability of their home internet.",FOR A FULL WEEK THE INTERNET'S BEEN INTERMITTENT WHERE IT'S NOT ON THE SKY BOX HAS BEEN ON THE DEVICE AS WELL YOU KNOW LIKE A MOBILE PHONE OR TABLET... HAS A SCROLL DOWN THE TV GUIDE AS NO APPEARED RECORDINGS CATCH UP ISN'T THERE ON DEMAND ISN'T THERE THE APPS AND THERE WAS STILL SAYS THERE'S NO INTERNET CONNECTION... BECAUSE ON OUR DEVICES EVERYTHING FOR THE LAST WEEK IT'S LIKE WE HAVE TO JUST USE <NUMBER> <SPELLING_TERM> IT'S NOT WORKING,9,,,2025-08-25 11:21:30 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,83,1,1,0,,,,,
2025-10-21,Other,The customer called to discuss reducing their monthly bill and exploring different TV packages and broadband options to achieve this. The primary focus was on cost-saving rather than a performance issue with their existing services.,Customer: 'MY MY PACKAGE IS DUE TO EXPIRE IN ABOUT <NUMBER> WEEKS TIME NEXT MONTH AND I I I DID PHONE LAST WEEK ACTUALLY JUST JUST FOR SOME TIPS STYLE I CAN BRING THE BILL DOWN A LITTLE BIT SO I THOUGHT I'D CALL CALL BACK AGAIN',,Upgrade or Package Change,8,2025-10-21 09:34:05 UTC,,,INCOMPLETE,,INCOMPLETE,0,1,2,3,3581,0,0,69,3,1,2,Intermittent Connection,Pending Cancel Account,,,
2025-10-30,Poor Coverage,"The customer reports that they have no internet in some parts of their house, specifically affecting some televisions and their printer. The agent also suggests that a booster is needed because of poor coverage upstairs and at the back of the house.",Customer: 'I JUST DON'T HAVE INTERNET IN THE HOUSE AT ALL IT STARTED COUPLE OF DAYS AGO [...] I'VE DONE EVERYTHING THAT YOU INSTRUCTIONS ON THE TELEVISION AND IT JUST DOESN'T WORK LOST NOW I'VE GOT <NUMBER> TELEVISIONS WORKING BUT THE OTHER <NUMBER> [...] MY PRINTER SHOULD CONNECT TO MY COMPUTER BY INTERNET DOESN'T WORK EITHER WE CAN'T CONNECT NOTHING TO ME COMPUTER SO THE INTERNET'S JUST NOT YEAH HERE AT ALL' Agent: 'I THINK THE BEST SOLUTION FOR THIS HERE WOULD BE TO GET A BOOSTER SENT OUT YOUR <PERSON> [...] BORROW CONNECTION IN TERMS OF THE WIRELESS SIGNAL BECAUSE YOU DO HAVE THE WIFI THE BROADBAND BOOST SUBSCRIPTION YOU'RE ELIGIBLE FOR A BOOSTER METRE COST' Agent: 'I WOULD SUGGEST THIS BOOSTER OBVIOUSLY IF YOUR ROUTER IS IN THE FRONT OF THE HOUSE AND THEN YOU DON'T HAVE COVERAGE UPSTAIRS AND ON THE BACK OF THE HOUSE DOWNSTAIRS',9,,,2025-10-30 11:26:24 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,158,4,4,0,,,,,
2025-09-20,Wi-Fi Status,"The customer explicitly states they have had a ""complete failure broadband"" for several hours, indicating a total loss of internet connectivity.",Customer: BASICALLY HAD AFTER YOU COMPLETE FAILURE BROADBAND FOR THE LAST <NUMBER> HOURS,9,,,2025-09-20 12:34:07 UTC,,,INCOMPLETE,,INCOMPLETE,0,1,1,1,3729,0,0,4,3,3,0,No Connection,No Connection,,,
2025-11-03,Poor Coverage,The customer reports that the Wi-Fi signal in their bedroom is weak and sometimes drops out.,Customer: YEAH <PERSON> HE SAID HE'S HAVING ISSUES WITH SAYS WIFI IN HIS BEDROOM IS NOT GETTING A VERY GOOD SIGNAL AND SOMETIMES IT'S DROPPING OUT,9,,,2025-11-03 13:10:41 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,58,1,1,0,,,,,
2025-11-01,Poor Coverage,"The customer reports that their Sky Q box cannot connect to the internet, but other devices like iPhones are connecting to Wi-Fi without issues. This indicates a problem with a specific device connecting, suggesting poor coverage or a device-specific connectivity issue.","Customer: ""WE CANNOT GET THE SKY <SPELLING_TERM> BOX TO CONNECT TO THE INTERNET EVEN THOUGH THE WIFI IS ALL SET UP READY TO GO THIS SKY <SPELLING_TERM> BOX JUST WON'T CONNECT"" and ""NETWORK IPHONES AND THINGS LIKE THAT WIFI NO PROBLEM WITH THE SKY <SPELLING_TERM> BOX ISN'T""",9,,,2025-11-01 13:46:00 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,30,1,1,0,,,,,
2025-11-01,Other,"The customer is calling about a replacement Sky Stream puck that was supposed to be delivered but was sent back. The initial issue was that the puck was getting stuck in a loop when trying to update and never working. The customer is not reporting a broadband issue, but an issue with a Sky TV product replacement.","Customer: ""SPOKE TO SOMEONE YESTERDAY I THINK I WAS GONNA ABOUT MY SKY STREAM PUCK AND WE IT WASN'T WORKING AND WE WENT THROUGH ALL THE THINGS TO TRY AND FIX IT AND SHE SAID SHE'D SEND A REPLACEMENT"" ... ""GETS STUCK ON A NEW TURN IT ON AND IT WAS SAYING LET'S GET CONNECTED AND THEN IT WOULD <PERSON> NEEDED AN UPDATE AND THEN IT <PERSON> BE UPDATED TAKE LIKE <NUMBER> MINUTES BUT NEVER ACTUALLY THE UPDATES SO IT WOULD JUST TURN OFF COME BACK ON AND THEN JUST KEEP GOING ROUND AND ROUND AND ROUND""",10,Existing Order or Installation,8,2025-11-01 15:56:57 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,0,2,2,0,,,,,
2025-10-22,Poor Coverage,"The customer reports that their internet is very slow and causing problems in the main bedroom where they work from, suggesting poor Wi-Fi coverage in that specific area of the house. They request a booster to improve the signal.",SO FROM <NUMBER> OF THE BEDROOMS THAT I WORK FROM SO I NEED I HAVEN'T SPOKEN BEFORE A BOOSTER THAT I REQUIRE FOR FOR THE INTERNET BECAUSE I GET ANY OF THE SAME INTERNET POWER ON ALL THE ROOMS BUT THE MAIN MEMBER I WORK FROM HOME THIS MORNING FLAGGING INTERNET IS VERY SLOW AND IT'S CAUSING PROBLEMS... THE INTERNET IS LIKE THE THE THE YOU KNOW AND THAT'S HAVING AN IMPACT ON MY WORK,9,,,2025-10-22 11:06:13 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,3,1,1,0,,,,,
2025-09-07,Other,"The customer initially reported an issue with their Sky Glass TV displaying a technical fault message, preventing them from watching channels. This was a specific device issue and not related to broadband performance.",Customer: GLASSES ON HAS GONE WRONG OR DAY THERE'S A TECHNICAL FAULT PLEASE TRY AGAIN LATER,,TV or Device Issue,10,2025-09-07 14:55:38 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,6,1,1,0,,,,,
2025-08-12,Unreliable Wi-Fi,"The customer reports that their internet keeps dropping out, which aligns with the Unreliable Wi-Fi category. They are also annoyed because this is a recurring problem, and they were told it was an external issue, but a technician came to their house to fix an internal socket.",I've been having problems with my internet dropping out... and you know I'm paying for broadband and it keeps dropping out and I'm just getting really annoyed with it now,10,,,2025-08-12 11:37:56 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,50,2,2,2,,,,,
2025-10-21,Unreliable Wi-Fi,"The customer reports that their internet keeps dropping down, indicating an intermittent connection issue. This is further supported by the agent offering to send a Wi-Fi booster.",Customer: 'RIGHT YEAH IT KEEPS DROPPING DOWN' and Agent: 'WE'RE SENDING THE WIFI <PERSON> YOU'RE UNPLUGGING THE ROUTER YOU CAN PLUG THE NEW <NUMBER>',9,,,2025-10-21 14:07:54 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,3,3,2,2,,,,,
2025-09-02,Other,"The customer is reporting an issue with their landline service, specifically that they have no dial tone since upgrading to broadband. They are not reporting an issue with the broadband itself.",NO DIAL TONE ON THE PHONE SINCE I'VE HAD UPGRADE TO THE BROADBAND,9,Landline Issue,9,2025-09-02 10:37:09 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,211,1,1,0,,,,,
2025-09-14,Poor Coverage,"The customer reports that despite having a super-fast fibre package, the Wi-Fi signal is very weak at one end of their long house, affecting their TV and other Sky devices in that area.",SO MY MY HOUSE IS QUITE LONG... SO THE ACTUAL LIKE WIFI SIGNAL IN THE END OF THE HOUSE IS VERY WEAK... SO I'M GETTING QUITE HIGH SPEED AT THE BOX BUT THE OTHER END OF THE HOUSE ON THE TV AND THE SKY I'M ONLY GETTING ABOUT <NUMBER> <PERSON>,10,,,2025-09-14 13:21:24 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,26,3,2,1,,,,,
2025-08-31,Slow Wi-Fi,"The customer is experiencing very slow internet speeds, which they've confirmed with speed tests, impacting their ability to use their Sky Mini Box and causing general slowness and occasional dropouts. The agent suggests the Sky Box's connectivity issues might be impacting the broadband speed.",STRUGGLING WITH MY INTERNET SPEED IS REALLY SLOW AND I CAN'T GET THE MINI BOX TO WORK...I'VE DONE A SPEED TEST JUST ASK THEM AT <NUMBER> MEGABITS I'VE DONE THAT SEVERAL TIMES...REMAIN THE MINI BOXES WHEN I WAS REALLY EVERYTHING THAT'S BEEN REALLY SLOW ALL DAY WE'VE MANAGED COS DROPPED OUT SOMETIMES IT'S DROPPING IN AND OUT THERE WAS LOCKED YOU KNOW BYE BYE THE DROPPING OUT TO SETTLE DOWN SPEED IS REALLY SLOW SPEED TEST BECAUSE WE COULDN'T GET THE MINI BOXES SAYING BACK IN IT'S GOING THROUGH THE PROCESS THIS LOOP,9,,,2025-08-31 20:18:09 UTC,,,INCOMPLETE,,INCOMPLETE,0,1,1,1,554,0,0,91,1,1,0,Slow Connection,Slow Connection,,,
2025-08-04,Other,"The customer is reporting an issue with their landline telephone making a ""funny noise,"" not an issue with their broadband service.","Customer: ""GOOD EVENING MY TELEPHONE IS MAKING A FUNNY NOISE I DIDN'T KNOW THERE WAS SOMETHING WRONG WITH THE LINE""",9,Landline Issue,9,2025-08-04 19:33:39 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,99,2,1,1,,,,,
2025-08-01,Other,"The customer is experiencing a connection issue with their smart light bulbs and a control system (Razer) that uses Wi-Fi. The issue seems to stem from the smart devices not communicating with each other on the Sky network, despite connecting to the Wi-Fi.",Customer: 'HI THERE JUST A BIT OF A CONNECTION ISSUE' ... 'I'M NOT SURE WHETHER IT'S BECAUSE THEY'RE LET ME GET THIS RIGHT THERE'S LIKE A <NUMBER> <SPELLING_TERM> AND THEN THERE'S A TO <SPELLING_TERM> <NUMBER> SPLIT LIKE SPLITTING BUT FOR SOME REASON THEY ARE NOT TALKING TO EACH OTHER LIGHTS NOT SEEN' ... 'THE ACTUAL PRODUCTS SORRY NOT THE PRODUCTS PUT THE THE BULBS ON THE SAME NETWORK IF THAT MAKES SENSE',7,TV or Device Issue,8,2025-08-01 20:36:30 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,7,1,1,0,,,,,
2025-10-20,Poor Coverage,"The customer reports issues with Wi-Fi coverage in their home, stating that their mini boxes for TV do not work upstairs and that the internet buffers constantly, indicating a lack of signal in certain areas rather than a complete outage or general slowness.",Customer: 'NO THEY DON'T WORK GOING UPSTAIRS' and 'IT'S CONNECTED IT JUST DOESN'T FUNCTION BUFFERS CONSTANTLY',9,,,2025-10-20 20:22:22 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,152,1,1,0,,,,,
2025-09-25,Other,"The customer's internet was not working due to an issue with too many recordings on their Sky Q box, which was preventing the broadband from connecting properly. The issue was resolved by deleting some recordings.",Customer: WELL BASICALLY I'VE GOT <NUMBER> UPSTAIRS THE MINI BOX UPSTAIRS THAT'S NOT WORKING BECAUSE OBVIOUSLY THE DOWNSTAIRS <NUMBER> ISN'T WORKING AT ALL ALL IT'S DOING IS LIKE LET ME JUST CHECK IF I GO ON LIKE RECORDINGS OR ANYTHING LIKE THAT IT'S IT'S TELLING ME THERE'S NO THERE'S NO INTERNET. Agent: WELL THE THING IS USUALLY I MEAN WHEN THE RECORDINGS HUDDLE <NUMBER> PERCENT THE THE BROADBAND <NUMBER> WORK OR THE REMOTE WE ALSO HAVE SOME ISSUES LIKE THINGS LIKE THIS BASICALLY LIKE THE BOX IS NOT WORKING PROPERLY BECAUSE IT'S THERE IS TOO MUCH SURE YOU PLEASE THEY'RE JUST THINK OF ANYTHING <PERSON> THAN JUST THE RECORDINGS.,9,TV or Device Issue,8,2025-09-25 15:41:22 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,102,1,1,0,,,,,
2025-08-29,Poor Coverage,"The customer reports that their internet is not working on their TV and that this has been an issue for over a week. The customer initially focuses on the TV not working, but the agent determines the issue is with the Wi-Fi connection to the TV. The customer has tried troubleshooting steps, but the problem persists.",Customer: HI GOOD MORNING BECAUSE MATERIAL MY YOU KNOW IT'S NOT WORKING ON MY TV...Customer: THIS INTERNET CONNECTED TO MY TV IS NOT WORKING IS MORE THAN <NUMBER> WEEK NOW,9,,,2025-08-29 10:08:34 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,1,61,3,3,0,,,,,
2025-09-12,Other,"The customer initially reports issues with their tablet and phone not connecting to the internet, but the agent determines that the broadband is working correctly. The conversation then shifts to the customer considering a new mobile contract.",Customer: 'NO INTERNET CONNECTION' ... Agent: 'your broadband itself looks to be working absolutely fine' ... But certainly your your broadband itself looks to be working absolutely fine' ... YOU'RE YOU'RE ON THE SOCIAL TARIFF ON THAT WHICH IS FROM PLASTIC AND YOU'VE GOT YOUR UNLIMITED CALLS AND TEXTS AND THAT AS WELL',8,Upgrade or Package Change,8,2025-09-12 13:24:56 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,63,1,1,0,,,,,
2025-08-14,Other,"The customer is experiencing issues with both their broadband and TV not working since July, but also mentions a billing issue where money was taken from their account despite being in credit. Since multiple issues are mentioned and the billing issue is a distinct problem not related to broadband performance, the 'Other' category is most appropriate.",I GOT TOLD TO SIGNING BACKUP UP MY BROADBAND AND THAT SO ACTIVE SO QUIET CAME OUT THE OTHER DAY ACTIVATE BUT THE ACTUAL TV TOP IS NOT WORKING IN CAN'T TURN IT ON THERE IT'S NOT AT THE MOMENT IT'S NOT WORKING SO WE HAVEN'T HAD WE HAD BUT DIDN'T HAVE BROADBAND OR TV FOR THE <ORDINAL> JULY AND ALSO I GOT TOLD LINE MONEY <PERSON> MY ACCOUNT THIS MONTH BECAUSE I'M IN CREDIT BUT <NUMBER> POUND HAS COME OUT OF MY ACCOUNT,8,Billing or Credit,7,2025-08-14 10:24:55 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,0,8,5,1,,,,,
2025-10-30,Poor Coverage,"The customer reports that her laptop and television are unable to connect to the internet, despite the broadband box showing all green lights. The agent identifies that the customer uses a Netgear extender, which appears to be the source of the problem, implying poor Wi-Fi coverage from the extender.",Customer: BUT ME WE LAPTOP WON'T CONNECT TO THE INTERNET EITHER... Agent: IS ONLY SHOWING ME THERE'S AN AMAZON DEVICE CONNECTED AND NO NECKLACE OFFICES SO YOU'LL PROBABLY FIND THAT WOULD EXPLAIN WHY YOUR TV AND YOUR LAPTOP WON'T CONNECT BECAUSE YOUR NET GEAR THING ISN'T WORKING LET ME COMPLETE SENSE NOW,8,,,2025-10-30 11:54:00 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,145,1,1,0,,,,,
2025-10-29,Unreliable Wi-Fi,"The customer initially reports no connection, but later clarifies the Wi-Fi keeps dropping out, especially upstairs, causing issues with streaming and general internet use. The initial problem is resolved and then they go on to discuss unreliable Wi-Fi in certain areas of the house.",Customer: YEAH EVERYTHING YEAH SO WE GOT THE TELLY THE INTERNET BACK ON IT WENT DOWN SATURDAY NIGHT OR SUNDAY MORNING IT CAME UP WAS AN OUTAGE IN THE AREA TOO WELL NOW FOR <NUMBER> OR <NUMBER> DAYS TO RETURN IT CAME UP TO DATE IT CAME BACK UP ON MONDAY ISN'T IT YEAH CAME BACK UP YESTERDAY IT CAME BACK UP YESTERDAY MORNING <PERSON> MORNING SO THE TV CAME BACK WIFI WHILE THE TV WAS ALWAYS WORKING BUT THE WIFI WASN'T THE WIFI CAME BACK ON BUT NOW THERE'S NO CONNECTIVITY EVERY TIME ME GOING NOW IT KEEPS FLASHING UP YOU HAVE NO NETWORK CONNECTION FROM THE TV TO THE INTERNET CAN YOU HOT PRESS DOWN HOLD THAT LITTLE BUTTON WITH THE <NUMBER> LITTLE ARROWS ON IT SO I'VE TRIED THAT ... Customer: KEEPS DROPPING OUT,8,,,2025-10-29 10:36:53 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,134,1,1,0,,,,,
2025-10-22,Poor Coverage,"The customer reports that their Sky Glass TV is struggling with the Wi-Fi connection, leading to high latency. While the router is next to the TV, the issue seems to affect primarily this specific device, despite other Sky services working upstairs.",‘I'll still or Sky Glass TV but the Sky is working upstairs on the routers’ and ‘I've looked at the data back from the TV and you've got really high latency on there It's running into like 400 seconds’ and ‘it is telling me it's struggling with the WiFi connexion’,9,,,2025-10-22 17:45:39 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,80,2,2,0,,,,,
2025-10-29,Other,"The customer is primarily concerned about issues with their mobile phone network, specifically losing connection and not receiving messages from their previous provider (EE) after switching to Sky. They also mention difficulties contacting essential services due to these phone problems and their reliance on their mobile for various daily tasks, including managing their smart meter.",Customer: 'my phone every so often keep coming up with problem with my network or I've got no [PERSON] card or the [PERSON] card is not working' and 'I'm still getting all these messages from EE saying that the networks down this is down with you guys anymore' and 'I'm going to be without electricity and it's not lot' and 'I'm on the internet to do everything on my smartphone smart metre',9,Other (General Miscellaneous),3,2025-10-29 15:48:15 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,45,2,2,0,,,,,
